OrderItemID,OrderID,MenuItemID,Quantity,PriceEach,LineTotal
4067,1658,2,1,4.5,4.5
4068,1659,10,1,4.75,4.75
4069,1660,2,1,4.5,4.5
4070,1661,8,1,6.5,6.5
4071,1661,6,1,2.75,2.75
4072,1661,8,1,6.5,6.5
4073,1662,10,1,4.75,4.75
4074,1662,3,1,4.25,4.25
4075,1663,8,1,6.5,6.5
4076,1663,8,1,6.5,6.5
4077,1663,8,1,6.5,6.5
4078,1663,3,1,4.25,4.25
4079,1664,3,1,4.25,4.25
4080,1664,7,1,3.25,3.25
4081,1664,6,1,2.75,2.75
4082,1664,1,1,3.0,3.0
4083,1665,1,1,3.0,3.0
4084,1666,4,1,5.25,5.25
4085,1666,1,1,3.0,3.0
4086,1666,8,1,6.5,6.5
4087,1667,10,1,4.75,4.75
4088,1667,8,1,6.5,6.5
4089,1667,7,1,3.25,3.25
4090,1667,7,1,3.25,3.25
4091,1668,2,1,4.5,4.5
4092,1669,3,1,4.25,4.25
4093,1669,4,1,5.25,5.25
4094,1669,9,1,7.0,7.0
4095,1670,1,1,3.0,3.0
4096,1670,5,1,4.0,4.0
4097,1670,3,1,4.25,4.25
4098,1670,6,1,2.75,2.75
4099,1671,10,1,4.75,4.75
4100,1672,3,1,4.25,4.25
4101,1672,6,1,2.75,2.75
4102,1672,10,1,4.75,4.75
4103,1673,4,1,5.25,5.25
4104,1673,6,1,2.75,2.75
4105,1674,9,-1,7.0,7.0
4106,1674,6,1,2.75,2.75
4107,1674,10,1,4.75,4.75
4108,1675,6,1,2.75,2.75
4109,1675,10,1,4.75,4.75
4110,1676,8,1,6.5,6.5
4111,1676,10,1,4.75,4.75
4112,1677,10,1,4.75,4.75
4113,1677,6,1,2.75,2.75
4114,1678,8,1,6.5,6.5
4115,1679,4,1,5.25,5.25
4116,1679,1,1,3.0,3.0
4117,1680,5,1,4.0,4.0
4118,1680,6,1,2.75,2.75
4119,1681,10,1,4.75,4.75
4120,1681,10,1,4.75,4.75
4121,1682,7,1,3.25,3.25
4122,1682,7,1,3.25,3.25
4123,1683,5,1,4.0,4.0
4124,1683,1,1,3.0,3.0
4125,1684,3,1,4.25,4.25
4126,1684,8,1,6.5,6.5
4127,1684,7,1,3.25,3.25
4128,1684,9,1,7.0,7.0
4129,1685,5,1,4.0,4.0
4130,1686,10,1,4.75,4.75
4131,1686,3,1,4.25,4.25
4132,1687,9,1,7.0,7.0
4133,1687,8,1,6.5,6.5
4134,1687,6,1,2.75,2.75
4135,1688,7,1,3.25,3.25
4136,1688,3,1,4.25,4.25
4137,1688,6,1,2.75,2.75
4138,1689,10,1,4.75,4.75
4139,1689,10,1,4.75,4.75
4140,1689,1,1,3.0,3.0
4141,1690,2,1,4.5,4.5
4142,1690,2,1,4.5,4.5
4143,1690,3,1,4.25,4.25
4144,1690,3,1,4.25,4.25
4145,1691,6,1,2.75,2.75
4146,1692,2,1,4.5,4.5
4147,1692,8,1,6.5,6.5
4148,1692,7,1,3.25,3.25
4149,1693,3,1,4.25,4.25
4150,1693,9,1,7.0,7.0
4151,1693,2,1,4.5,4.5
4152,1693,4,1,5.25,5.25
4153,1694,1,1,3.0,3.0
4154,1695,3,1,4.25,4.25
4155,1695,3,1,4.25,4.25
4156,1696,1,1,3.0,3.0
4157,1696,9,1,7.0,7.0
4158,1696,5,1,4.0,4.0
4159,1696,8,1,6.5,6.5
4160,1697,4,1,5.25,5.25
4161,1698,1,1,3.0,3.0
4162,1698,6,1,2.75,2.75
4163,1698,2,1,4.5,4.5
4164,1698,10,1,4.75,4.75
4165,1699,10,1,4.75,4.75
4166,1700,3,1,4.25,4.25
4167,1700,4,1,5.25,5.25
4168,1700,10,1,4.75,4.75
4169,1700,5,1,4.0,4.0
4170,1701,2,1,4.5,4.5
4171,1701,5,1,4.0,4.0
4172,1701,8,1,6.5,6.5
4173,1701,1,1,3.0,3.0
4174,1702,3,1,4.25,4.25
4175,1702,2,1,4.5,4.5
4176,1703,10,1,4.75,4.75
4177,1703,5,1,4.0,4.0
4178,1704,8,1,6.5,6.5
4179,1704,1,1,3.0,3.0
4180,1704,4,1,5.25,5.25
4181,1705,1,1,3.0,3.0
4182,1705,4,1,5.25,5.25
4183,1705,3,1,4.25,4.25
4184,1706,8,1,6.5,6.5
4185,1706,7,1,3.25,3.25
4186,1706,10,1,4.75,4.75
4187,1707,2,1,4.5,4.5
4188,1707,10,1,4.75,4.75
4189,1708,5,1,4.0,4.0
4190,1709,2,1,4.5,4.5
4191,1709,1,1,3.0,3.0
4192,1710,6,1,2.75,2.75
4193,1710,2,1,4.5,4.5
4194,1710,5,1,4.0,4.0
4195,1710,7,1,3.25,3.25
4196,1711,8,1,6.5,6.5
4197,1711,4,1,5.25,5.25
4198,1711,2,1,4.5,4.5
4199,1712,2,1,4.5,4.5
4200,1713,1,1,3.0,3.0
4201,1713,10,1,4.75,4.75
4202,1713,8,1,6.5,6.5
4203,1714,1,1,3.0,3.0
4204,1714,1,1,3.0,3.0
4205,1714,8,1,6.5,6.5
4206,1714,7,1,3.25,3.25
4207,1715,2,1,4.5,4.5
4208,1716,1,1,3.0,3.0
4209,1716,5,1,4.0,4.0
4210,1716,4,1,5.25,5.25
4211,1717,10,1,4.75,4.75
4212,1718,1,1,3.0,3.0
4213,1718,5,1,4.0,4.0
4214,1719,8,1,6.5,6.5
4215,1719,9,1,7.0,7.0
4216,1719,3,1,4.25,4.25
4217,1719,6,1,2.75,2.75
4218,1720,6,1,2.75,2.75
4219,1720,7,1,3.25,3.25
4220,1720,3,1,4.25,4.25
4221,1721,5,1,4.0,4.0
4222,1721,3,1,4.25,4.25
4223,1721,8,1,6.5,6.5
4224,1722,6,1,2.75,2.75
4225,1722,6,1,2.75,2.75
4226,1723,6,1,2.75,2.75
4227,1724,10,1,4.75,4.75
4228,1724,3,1,4.25,4.25
4229,1725,7,1,3.25,3.25
4230,1726,5,1,4.0,4.0
4231,1727,8,1,6.5,6.5
4232,1727,2,1,4.5,4.5
4233,1727,6,1,2.75,2.75
4234,1728,10,1,4.75,4.75
4235,1728,6,1,2.75,2.75
4236,1729,3,1,4.25,4.25
4237,1729,4,1,5.25,5.25
4238,1729,1,1,3.0,3.0
4239,1729,9,1,7.0,7.0
4240,1730,4,1,5.25,5.25
4241,1730,7,1,3.25,3.25
4242,1730,5,1,4.0,4.0
4243,1731,1,1,3.0,3.0
4244,1731,1,1,3.0,3.0
4245,1732,2,1,4.5,4.5
4246,1732,2,1,4.5,4.5
4247,1733,7,1,3.25,3.25
4248,1733,1,1,3.0,3.0
4249,1733,10,1,4.75,4.75
4250,1734,10,1,4.75,4.75
4251,1734,10,1,4.75,4.75
4252,1734,1,1,3.0,3.0
4253,1734,8,1,6.5,6.5
4254,1735,7,1,3.25,3.25
4255,1735,9,1,7.0,7.0
4256,1735,2,1,4.5,4.5
4257,1735,7,1,3.25,3.25
4258,1736,1,1,3.0,3.0
4259,1736,7,1,3.25,3.25
4260,1736,1,1,3.0,3.0
4261,1736,8,1,6.5,6.5
4262,1737,4,1,5.25,5.25
4263,1738,7,1,3.25,3.25
4264,1738,6,1,2.75,2.75
4265,1738,4,1,5.25,5.25
4266,1738,10,1,4.75,4.75
4267,1739,4,1,5.25,5.25
4268,1739,10,1,4.75,4.75
4269,1739,7,1,3.25,3.25
4270,1739,2,1,4.5,4.5
4271,1740,2,1,4.5,4.5
4272,1740,9,1,7.0,7.0
4273,1740,3,1,4.25,4.25
4274,1740,8,1,6.5,6.5
4275,1741,5,1,4.0,4.0
4276,1742,5,1,4.0,4.0
4277,1743,2,1,4.5,4.5
4278,1743,4,1,5.25,5.25
4279,1744,3,1,4.25,4.25
4280,1744,7,1,3.25,3.25
4281,1744,1,1,3.0,3.0
4282,1744,5,1,4.0,4.0
4283,1745,8,1,6.5,6.5
4284,1745,2,1,4.5,4.5
4285,1746,7,1,3.25,3.25
4286,1746,1,1,3.0,3.0
4287,1746,9,1,7.0,7.0
4288,1747,8,1,6.5,6.5
4289,1747,1,1,3.0,3.0
4290,1747,5,1,4.0,4.0
4291,1747,7,1,3.25,3.25
4292,1748,8,1,6.5,6.5
4293,1748,7,1,3.25,3.25
4294,1748,9,1,7.0,7.0
4295,1749,3,1,4.25,4.25
4296,1750,9,1,7.0,7.0
4297,1750,6,1,2.75,2.75
4298,1750,9,1,7.0,7.0
4299,1750,5,1,4.0,4.0
4300,1751,2,1,4.5,4.5
4301,1751,9,1,7.0,7.0
4302,1751,1,1,3.0,3.0
4303,1751,4,1,5.25,5.25
4304,1752,6,1,2.75,2.75
4305,1753,3,1,4.25,4.25
4306,1753,6,1,2.75,2.75
4307,1753,4,1,5.25,5.25
4308,1754,8,1,6.5,6.5
4309,1754,8,1,6.5,6.5
4310,1754,4,1,5.25,5.25
4311,1754,2,1,4.5,4.5
4312,1755,3,1,4.25,4.25
4313,1755,9,1,7.0,7.0
4314,1756,4,1,5.25,5.25
4315,1756,7,1,3.25,3.25
4316,1757,7,1,3.25,3.25
4317,1758,6,1,2.75,2.75
4318,1758,7,1,3.25,3.25
4319,1759,10,1,4.75,4.75
4320,1759,9,1,7.0,7.0
4321,1759,7,1,3.25,3.25
4322,1759,3,1,4.25,4.25
4323,1760,2,1,4.5,4.5
4324,1760,7,1,3.25,3.25
4325,1760,10,1,4.75,4.75
4326,1760,1,1,3.0,3.0
4327,1761,1,1,3.0,3.0
4328,1761,6,1,2.75,2.75
4329,1762,5,1,4.0,4.0
4330,1762,9,1,7.0,7.0
4331,1762,10,1,4.75,4.75
4332,1763,8,1,6.5,6.5
4333,1763,6,1,2.75,2.75
4334,1764,5,1,4.0,4.0
4335,1764,5,1,4.0,4.0
4336,1764,5,1,4.0,4.0
4337,1765,5,1,4.0,4.0
4338,1765,4,1,5.25,5.25
4339,1765,6,1,2.75,2.75
4340,1766,10,1,4.75,4.75
4341,1766,7,1,3.25,3.25
4342,1766,4,1,5.25,5.25
4343,1767,9,1,7.0,7.0
4344,1767,9,1,7.0,7.0
4345,1767,6,1,2.75,2.75
4346,1768,5,1,4.0,4.0
4347,1769,6,1,2.75,2.75
4348,1769,4,1,5.25,5.25
4349,1769,7,1,3.25,3.25
4350,1769,8,1,6.5,6.5
4351,1770,5,1,4.0,4.0
4352,1770,10,1,4.75,4.75
4353,1771,5,1,4.0,4.0
4354,1771,8,1,6.5,6.5
4355,1772,4,1,5.25,5.25
4356,1772,5,1,4.0,4.0
4357,1772,1,1,3.0,3.0
4358,1772,7,1,3.25,3.25
4359,1773,7,1,3.25,3.25
4360,1773,6,1,2.75,2.75
4361,1773,2,1,4.5,4.5
4362,1773,3,1,4.25,4.25
4363,1774,2,1,4.5,4.5
4364,1775,2,1,4.5,4.5
4365,1775,7,1,3.25,3.25
4366,1776,2,1,4.5,4.5
4367,1777,7,1,3.25,3.25
4368,1777,4,1,5.25,5.25
4369,1777,4,1,5.25,5.25
4370,1778,4,1,5.25,5.25
4371,1778,3,1,4.25,4.25
4372,1778,1,1,3.0,3.0
4373,1779,7,1,3.25,3.25
4374,1779,4,1,5.25,5.25
4375,1780,10,1,4.75,4.75
4376,1781,4,1,5.25,5.25
4377,1781,4,1,5.25,5.25
4378,1781,8,1,6.5,6.5
4379,1781,10,1,4.75,4.75
4380,1782,1,1,3.0,3.0
4381,1783,8,1,6.5,6.5
4382,1783,4,1,5.25,5.25
4383,1783,4,1,5.25,5.25
4384,1783,2,1,4.5,4.5
4385,1784,1,1,3.0,3.0
4386,1784,9,1,7.0,7.0
4387,1784,5,1,4.0,4.0
4388,1784,4,1,5.25,5.25
4389,1785,1,1,3.0,3.0
4390,1785,8,1,6.5,6.5
4391,1785,9,1,7.0,7.0
4392,1786,3,1,4.25,4.25
4393,1786,2,1,4.5,4.5
4394,1786,10,1,4.75,4.75
4395,1787,6,1,2.75,2.75
4396,1787,6,1,2.75,2.75
4397,1788,7,1,3.25,3.25
4398,1788,10,1,4.75,4.75
4399,1789,8,1,6.5,6.5
4400,1790,7,1,3.25,3.25
4401,1790,1,1,3.0,3.0
4402,1790,8,1,6.5,6.5
4403,1791,4,1,5.25,5.25
4404,1791,5,1,4.0,4.0
4405,1791,6,1,2.75,2.75
4406,1792,10,1,4.75,4.75
4407,1792,9,1,7.0,7.0
4408,1793,6,1,2.75,2.75
4409,1793,1,1,3.0,3.0
4410,1793,4,1,5.25,5.25
4411,1793,2,1,4.5,4.5
4412,1794,2,1,4.5,4.5
4413,1794,9,1,7.0,7.0
4414,1794,5,1,4.0,4.0
4415,1795,7,1,3.25,3.25
4416,1795,5,1,4.0,4.0
4417,1796,10,1,4.75,4.75
4418,1797,9,1,7.0,7.0
4419,1797,8,1,6.5,6.5
4420,1797,7,1,3.25,3.25
4421,1798,2,1,4.5,4.5
4422,1799,9,1,7.0,7.0
4423,1799,6,1,2.75,2.75
4424,1799,3,1,4.25,4.25
4425,1799,3,1,4.25,4.25
4426,1800,3,1,4.25,4.25
4427,1800,5,1,4.0,4.0
4428,1800,9,1,7.0,7.0
4429,1801,3,1,4.25,4.25
4430,1801,3,1,4.25,4.25
4431,1801,1,1,3.0,3.0
4432,1801,8,1,6.5,6.5
4433,1802,8,1,6.5,6.5
4434,1802,4,1,5.25,5.25
4435,1802,8,1,6.5,6.5
4436,1803,3,1,4.25,4.25
4437,1803,1,1,3.0,3.0
4438,1803,5,1,4.0,4.0
4439,1803,8,1,6.5,6.5
4440,1804,9,1,7.0,7.0
4441,1804,8,1,6.5,6.5
4442,1804,9,1,7.0,7.0
4443,1804,6,1,2.75,2.75
4444,1805,3,1,4.25,4.25
4445,1805,1,1,3.0,3.0
4446,1805,4,1,5.25,5.25
4447,1805,2,1,4.5,4.5
4448,1806,7,1,3.25,3.25
4449,1806,5,1,4.0,4.0
4450,1806,6,1,2.75,2.75
4451,1806,1,1,3.0,3.0
4452,1807,7,1,3.25,3.25
4453,1807,3,1,4.25,4.25
4454,1808,7,1,3.25,3.25
4455,1808,4,1,5.25,5.25
4456,1808,3,1,4.25,4.25
4457,1809,4,1,5.25,5.25
4458,1809,8,1,6.5,6.5
4459,1809,3,1,4.25,4.25
4460,1810,5,1,4.0,4.0
4461,1811,7,1,3.25,3.25
4462,1811,2,1,4.5,4.5
4463,1811,10,1,4.75,4.75
4464,1811,5,1,4.0,4.0
4465,1812,8,1,6.5,6.5
4466,1813,9,1,7.0,7.0
4467,1813,3,1,4.25,4.25
4468,1813,1,1,3.0,3.0
4469,1814,1,1,3.0,3.0
4470,1815,6,1,2.75,2.75
4471,1815,10,1,4.75,4.75
4472,1815,6,1,2.75,2.75
4473,1815,5,1,4.0,4.0
4474,1816,8,1,6.5,6.5
4475,1816,7,1,3.25,3.25
4476,1816,9,1,7.0,7.0
4477,1816,1,1,3.0,3.0
4478,1817,7,1,3.25,3.25
4479,1817,6,1,2.75,2.75
4480,1818,3,1,4.25,4.25
4481,1818,4,1,5.25,5.25
4482,1819,4,1,5.25,5.25
4483,1819,1,1,3.0,3.0
4484,1819,1,1,3.0,3.0
4485,1819,5,1,4.0,4.0
4486,1820,7,1,3.25,3.25
4487,1820,3,1,4.25,4.25
4488,1821,1,1,3.0,3.0
4489,1821,2,1,4.5,4.5
4490,1822,8,1,6.5,6.5
4491,1822,2,1,4.5,4.5
4492,1823,5,1,4.0,4.0
4493,1823,10,1,4.75,4.75
4494,1823,9,1,7.0,7.0
4495,1823,9,1,7.0,7.0
4496,1824,10,1,4.75,4.75
4497,1824,9,1,7.0,7.0
4498,1825,7,1,3.25,3.25
4499,1826,7,1,3.25,3.25
4500,1826,1,1,3.0,3.0
4501,1826,10,1,4.75,4.75
4502,1826,5,1,4.0,4.0
4503,1827,4,1,5.25,5.25
4504,1827,8,1,6.5,6.5
4505,1828,7,1,3.25,3.25
4506,1828,7,1,3.25,3.25
4507,1828,10,1,4.75,4.75
4508,1828,6,1,2.75,2.75
4509,1829,2,1,4.5,4.5
4510,1829,6,1,2.75,2.75
4511,1829,1,1,3.0,3.0
4512,1829,7,1,3.25,3.25
4513,1830,1,1,3.0,3.0
4514,1830,6,1,2.75,2.75
4515,1830,6,1,2.75,2.75
4516,1830,2,1,4.5,4.5
4517,1831,10,1,4.75,4.75
4518,1831,4,1,5.25,5.25
4519,1831,7,1,3.25,3.25
4520,1831,7,1,3.25,3.25
4521,1832,3,1,4.25,4.25
4522,1832,10,1,4.75,4.75
4523,1832,6,1,2.75,2.75
4524,1833,2,1,4.5,4.5
4525,1834,3,1,4.25,4.25
4526,1835,6,1,2.75,2.75
4527,1835,6,1,2.75,2.75
4528,1835,10,1,4.75,4.75
4529,1836,2,1,4.5,4.5
4530,1836,1,1,3.0,3.0
4531,1836,10,1,4.75,4.75
4532,1837,3,1,4.25,4.25
4533,1837,7,1,3.25,3.25
4534,1838,10,1,4.75,4.75
4535,1839,10,1,4.75,4.75
4536,1839,4,1,5.25,5.25
4537,1839,5,1,4.0,4.0
4538,1839,1,1,3.0,3.0
4539,1840,8,1,6.5,6.5
4540,1840,6,1,2.75,2.75
4541,1840,9,1,7.0,7.0
4542,1840,5,1,4.0,4.0
4543,1841,4,1,5.25,5.25
4544,1841,5,1,4.0,4.0
4545,1841,6,1,2.75,2.75
4546,1841,4,1,5.25,5.25
4547,1842,2,1,4.5,4.5
4548,1842,8,1,6.5,6.5
4549,1843,8,1,6.5,6.5
4550,1843,7,1,3.25,3.25
4551,1844,8,1,6.5,6.5
4552,1844,1,1,3.0,3.0
4553,1845,5,1,4.0,4.0
4554,1846,3,1,4.25,4.25
4555,1846,6,1,2.75,2.75
4556,1846,7,1,3.25,3.25
4557,1846,6,1,2.75,2.75
4558,1847,5,1,4.0,4.0
4559,1847,7,1,3.25,3.25
4560,1848,3,1,4.25,4.25
4561,1849,4,1,5.25,5.25
4562,1849,3,1,4.25,4.25
4563,1849,7,1,3.25,3.25
4564,1850,10,1,4.75,4.75
4565,1850,6,1,2.75,2.75
4566,1850,6,1,2.75,2.75
4567,1851,3,1,4.25,4.25
4568,1851,6,1,2.75,2.75
4569,1852,9,1,7.0,7.0
4570,1852,10,1,4.75,4.75
4571,1852,10,1,4.75,4.75
4572,1852,10,1,4.75,4.75
4573,1853,10,1,4.75,4.75
4574,1853,9,1,7.0,7.0
4575,1853,5,1,4.0,4.0
4576,1853,9,1,7.0,7.0
4577,1854,1,1,3.0,3.0
4578,1854,7,1,3.25,3.25
4579,1854,10,1,4.75,4.75
4580,1855,10,1,4.75,4.75
4581,1855,10,1,4.75,4.75
4582,1855,4,1,5.25,5.25
4583,1855,6,1,2.75,2.75
4584,1856,5,1,4.0,4.0
4585,1856,1,1,3.0,3.0
4586,1856,4,1,5.25,5.25
4587,1857,4,1,5.25,5.25
4588,1858,7,1,3.25,3.25
4589,1859,9,1,7.0,7.0
4590,1860,10,1,4.75,4.75
4591,1860,4,1,5.25,5.25
4592,1860,9,1,7.0,7.0
4593,1860,9,1,7.0,7.0
4594,1861,3,1,4.25,4.25
4595,1861,9,1,7.0,7.0
4596,1861,4,1,5.25,5.25
4597,1862,4,1,5.25,5.25
4598,1862,8,1,6.5,6.5
4599,1862,1,1,3.0,3.0
4600,1863,5,1,4.0,4.0
4601,1863,5,1,4.0,4.0
4602,1864,6,1,2.75,2.75
4603,1864,2,1,4.5,4.5
4604,1865,3,1,4.25,4.25
4605,1866,3,1,4.25,4.25
4606,1866,2,1,4.5,4.5
4607,1866,8,1,6.5,6.5
4608,1867,8,1,6.5,6.5
4609,1868,2,1,4.5,4.5
4610,1868,6,1,2.75,2.75
4611,1868,3,1,4.25,4.25
4612,1869,3,1,4.25,4.25
4613,1869,6,1,2.75,2.75
4614,1870,6,1,2.75,2.75
4615,1870,1,1,3.0,3.0
4616,1870,6,1,2.75,2.75
4617,1870,7,1,3.25,3.25
4618,1871,3,1,4.25,4.25
4619,1871,4,1,5.25,5.25
4620,1872,7,1,3.25,3.25
4621,1872,6,1,2.75,2.75
4622,1872,6,1,2.75,2.75
4623,1872,4,1,5.25,5.25
4624,1873,10,1,4.75,4.75
4625,1874,7,1,3.25,3.25
4626,1874,1,1,3.0,3.0
4627,1874,6,1,2.75,2.75
4628,1875,10,1,4.75,4.75
4629,1876,10,1,4.75,4.75
4630,1877,9,1,7.0,7.0
4631,1877,7,1,3.25,3.25
4632,1877,5,1,4.0,4.0
4633,1878,5,1,4.0,4.0
4634,1878,7,1,3.25,3.25
4635,1879,9,1,7.0,7.0
4636,1880,7,1,3.25,3.25
4637,1880,1,1,3.0,3.0
4638,1880,1,1,3.0,3.0
4639,1881,9,1,7.0,7.0
4640,1881,10,1,4.75,4.75
4641,1882,5,1,4.0,4.0
4642,1883,10,1,4.75,4.75
4643,1883,4,1,5.25,5.25
4644,1884,5,1,4.0,4.0
4645,1884,9,1,7.0,7.0
4646,1884,9,1,7.0,7.0
4647,1885,2,1,4.5,4.5
4648,1885,7,1,3.25,3.25
4649,1885,1,1,3.0,3.0
4650,1886,1,1,3.0,3.0
4651,1886,3,1,4.25,4.25
4652,1886,2,1,4.5,4.5
4653,1887,6,1,2.75,2.75
4654,1887,7,1,3.25,3.25
4655,1887,9,1,7.0,7.0
4656,1887,2,1,4.5,4.5
4657,1888,6,1,2.75,2.75
4658,1889,4,1,5.25,5.25
4659,1889,3,1,4.25,4.25
4660,1889,3,1,4.25,4.25
4661,1889,9,1,7.0,7.0
4662,1890,8,1,6.5,6.5
4663,1890,9,1,7.0,7.0
4664,1891,9,1,7.0,7.0
4665,1891,5,1,4.0,4.0
4666,1892,10,1,4.75,4.75
4667,1892,2,1,4.5,4.5
4668,1893,10,1,4.75,4.75
4669,1893,4,1,5.25,5.25
4670,1893,5,1,4.0,4.0
4671,1893,3,1,4.25,4.25
4672,1894,3,1,4.25,4.25
4673,1894,1,1,3.0,3.0
4674,1895,7,1,3.25,3.25
4675,1896,2,1,4.5,4.5
4676,1896,6,1,2.75,2.75
4677,1896,4,1,5.25,5.25
4678,1896,8,1,6.5,6.5
4679,1897,6,1,2.75,2.75
4680,1897,7,1,3.25,3.25
4681,1897,7,1,3.25,3.25
4682,1898,7,1,3.25,3.25
4683,1898,6,1,2.75,2.75
4684,1899,8,1,6.5,6.5
4685,1899,5,1,4.0,4.0
4686,1899,7,1,3.25,3.25
4687,1899,1,1,3.0,3.0
4688,1900,1,1,3.0,3.0
4689,1900,1,1,3.0,3.0
4690,1901,5,1,4.0,4.0
4691,1901,5,1,4.0,4.0
4692,1902,10,1,4.75,4.75
4693,1903,4,1,5.25,5.25
4694,1903,5,1,4.0,4.0
4695,1903,8,1,6.5,6.5
4696,1903,7,1,3.25,3.25
4697,1904,8,1,6.5,6.5
4698,1904,7,1,3.25,3.25
4699,1905,6,1,2.75,2.75
4700,1905,9,1,7.0,7.0
4701,1905,5,1,4.0,4.0
4702,1906,1,1,3.0,3.0
4703,1906,2,1,4.5,4.5
4704,1906,10,1,4.75,4.75
4705,1906,2,1,4.5,4.5
4706,1907,9,1,7.0,7.0
4707,1907,1,1,3.0,3.0
4708,1907,3,1,4.25,4.25
4709,1907,1,1,3.0,3.0
4710,1908,8,1,6.5,6.5
4711,1909,5,1,4.0,4.0
4712,1909,5,1,4.0,4.0
4713,1909,10,1,4.75,4.75
4714,1909,4,1,5.25,5.25
4715,1910,6,1,2.75,2.75
4716,1910,1,1,3.0,3.0
4717,1911,8,1,6.5,6.5
4718,1911,4,1,5.25,5.25
4719,1911,7,1,3.25,3.25
4720,1912,10,1,4.75,4.75
4721,1913,9,1,7.0,7.0
4722,1913,2,1,4.5,4.5
4723,1913,2,1,4.5,4.5
4724,1913,9,1,7.0,7.0
4725,1914,4,1,5.25,5.25
4726,1914,6,1,2.75,2.75
4727,1915,2,1,4.5,4.5
4728,1915,5,1,4.0,4.0
4729,1915,10,1,4.75,4.75
4730,1915,8,1,6.5,6.5
4731,1916,2,1,4.5,4.5
4732,1917,8,1,6.5,6.5
4733,1918,4,1,5.25,5.25
4734,1918,7,1,3.25,3.25
4735,1918,6,1,2.75,2.75
4736,1918,2,1,4.5,4.5
4737,1919,1,1,3.0,3.0
4738,1919,7,1,3.25,3.25
4739,1919,6,1,2.75,2.75
4740,1920,2,1,4.5,4.5
4741,1921,3,1,4.25,4.25
4742,1921,3,1,4.25,4.25
4743,1922,4,1,5.25,5.25
4744,1922,4,1,5.25,5.25
4745,1923,4,1,5.25,5.25
4746,1923,10,1,4.75,4.75
4747,1923,3,1,4.25,4.25
4748,1923,1,1,3.0,3.0
4749,1924,5,1,4.0,4.0
4750,1924,7,1,3.25,3.25
4751,1924,3,1,4.25,4.25
4752,1925,1,1,3.0,3.0
4753,1925,3,1,4.25,4.25
4754,1925,6,1,2.75,2.75
4755,1925,1,1,3.0,3.0
4756,1926,2,1,4.5,4.5
4757,1927,2,1,4.5,4.5
4758,1927,7,1,3.25,3.25
4759,1927,4,1,5.25,5.25
4760,1927,3,1,4.25,4.25
4761,1928,3,1,4.25,4.25
4762,1928,10,1,4.75,4.75
4763,1928,9,1,7.0,7.0
4764,1928,10,1,4.75,4.75
4765,1929,5,1,4.0,4.0
4766,1929,6,1,2.75,2.75
4767,1929,5,1,4.0,4.0
4768,1929,10,1,4.75,4.75
4769,1930,9,1,7.0,7.0
4770,1930,8,1,6.5,6.5
4771,1930,2,1,4.5,4.5
4772,1930,10,1,4.75,4.75
4773,1931,9,1,7.0,7.0
4774,1931,2,1,4.5,4.5
4775,1932,9,1,7.0,7.0
4776,1933,1,1,3.0,3.0
4777,1933,9,1,7.0,7.0
4778,1934,6,1,2.75,2.75
4779,1935,6,1,2.75,2.75
4780,1935,9,1,7.0,7.0
4781,1935,3,1,4.25,4.25
4782,1936,2,1,4.5,4.5
4783,1936,9,1,7.0,7.0
4784,1937,9,1,7.0,7.0
4785,1937,2,1,4.5,4.5
4786,1937,6,1,2.75,2.75
4787,1937,8,1,6.5,6.5
4788,1938,1,1,3.0,3.0
4789,1939,2,1,4.5,4.5
4790,1940,8,1,6.5,6.5
4791,1940,2,1,4.5,4.5
4792,1941,10,1,4.75,4.75
4793,1942,5,1,4.0,4.0
4794,1942,3,1,4.25,4.25
4795,1942,2,1,4.5,4.5
4796,1943,8,1,6.5,6.5
4797,1943,9,1,7.0,7.0
4798,1943,2,1,4.5,4.5
4799,1944,7,1,3.25,3.25
4800,1944,8,1,6.5,6.5
4801,1944,1,1,3.0,3.0
4802,1945,10,1,4.75,4.75
4803,1946,7,1,3.25,3.25
4804,1946,6,1,2.75,2.75
4805,1947,9,1,7.0,7.0
4806,1947,3,1,4.25,4.25
4807,1947,7,1,3.25,3.25
4808,1948,5,1,4.0,4.0
4809,1948,3,1,4.25,4.25
4810,1948,10,1,4.75,4.75
4811,1949,1,1,3.0,3.0
4812,1949,7,1,3.25,3.25
4813,1949,4,1,5.25,5.25
4814,1949,4,1,5.25,5.25
4815,1950,2,1,4.5,4.5
4816,1950,1,1,3.0,3.0
4817,1951,9,1,7.0,7.0
4818,1951,2,1,4.5,4.5
4819,1951,9,1,7.0,7.0
4820,1952,3,1,4.25,4.25
4821,1952,9,1,7.0,7.0
4822,1952,8,1,6.5,6.5
4823,1953,4,1,5.25,5.25
4824,1953,9,1,7.0,7.0
4825,1953,2,1,4.5,4.5
4826,1953,7,1,3.25,3.25
4827,1954,9,1,7.0,7.0
4828,1954,10,1,4.75,4.75
4829,1955,5,1,4.0,4.0
4830,1955,3,1,4.25,4.25
4831,1955,1,1,3.0,3.0
4832,1955,4,1,5.25,5.25
4833,1956,2,1,4.5,4.5
4834,1956,5,1,4.0,4.0
4835,1957,7,1,3.25,3.25
4836,1958,6,1,2.75,2.75
4837,1958,5,1,4.0,4.0
4838,1958,1,1,3.0,3.0
4839,1959,9,1,7.0,7.0
4840,1959,3,1,4.25,4.25
4841,1959,5,1,4.0,4.0
