OrderID,CustomerID,LocationID,PromoID,OrderDate,TotalAmount,PaymentType,OrderTime
2399,852,2,NULL,2024-03-30,10,Card,08:35:00
2400,852,3,NULL,2024-01-22,17.5,App,13:05:00
2401,853,1,2,2024-03-16,4.25,Card,07:29:00
2402,853,2,2,2024-03-08,7.5,Card,14:10:00
2403,853,3,NULL,2024-03-23,8.75,Cash,10:55:00
2404,853,1,NULL,2024-03-15,21.5,Card,08:33:00
2405,854,1,2,2024-02-20,8.75,App,17:44:00
2406,854,2,NULL,2024-02-22,4.75,Cash,13:46:00
2407,854,1,2,2024-03-26,17,Card,09:25:00
2408,854,3,2,2024-03-03,18,App,08:37:00
2409,855,2,NULL,2024-03-17,3.25,Card,12:48:00
2410,855,2,NULL,2024-02-28,14,Card,10:03:00
2411,855,1,NULL,2024-02-20,2.75,Card,14:57:00
2412,855,1,2,2024-03-24,19.25,Cash,07:29:00
2413,855,2,NULL,2024-03-22,3,Cash,08:22:00
2414,855,2,2,2024-02-19,18.25,App,10:51:00
2415,855,2,2,2024-03-08,17,Cash,13:22:00
2416,855,2,NULL,2024-03-02,8.75,Cash,17:43:00
2417,855,1,1,2024-03-03,11.75,Cash,10:35:00
2418,856,2,2,2024-03-02,13,App,17:26:00
2419,856,1,1,2024-02-16,8,App,07:51:00
2420,858,2,NULL,2024-03-31,5.5,App,13:05:00
2421,859,2,NULL,2024-03-01,16.5,Cash,18:44:00
2422,859,2,1,2024-03-23,13.25,App,17:02:00
2423,860,2,NULL,2024-03-31,12.5,Cash,12:43:00
2424,861,3,NULL,2024-03-23,8,App,12:26:00
2425,861,2,NULL,2024-03-24,10.25,Cash,10:04:00
2426,861,3,NULL,2024-03-22,8.25,App,09:50:00
2427,861,2,2,2024-03-24,11.25,App,17:58:00
2428,862,3,1,2024-03-29,5.25,App,12:43:00
2429,862,1,2,2024-03-09,7.25,Card,07:36:00
2430,863,1,1,2024-03-26,15,Cash,11:32:00
2431,864,2,2,2024-02-29,7.25,Cash,11:52:00
2432,864,1,1,2024-02-12,12,Card,11:20:00
2433,866,3,NULL,2024-02-26,7.25,Card,12:36:00
2434,866,1,2,2024-02-18,13,Card,16:50:00
2435,867,2,1,2024-02-23,17.75,App,07:20:00
2436,867,3,NULL,2024-03-31,13.75,Card,07:15:00
2437,867,2,1,2024-02-23,17.5,App,09:26:00
2438,867,3,1,2024-02-26,5.25,App,12:15:00
2439,869,3,NULL,2024-01-22,5.25,App,07:58:00
2440,870,1,2,2024-03-17,7.5,Cash,12:19:00
2441,871,3,2,2024-03-13,20,App,09:59:00
2442,871,3,NULL,2024-03-30,11,Cash,12:52:00
2443,872,3,2,2024-02-17,19,App,14:09:00
2444,872,1,NULL,2024-02-27,12.5,Cash,11:06:00
2445,873,1,1,2024-01-17,16.75,Card,11:46:00
2446,873,2,NULL,2024-03-25,9.5,App,15:25:00
2447,873,1,NULL,2024-03-03,4.25,App,08:42:00
2448,874,3,NULL,2024-02-15,8.25,Card,10:51:00
2449,876,1,NULL,2024-02-24,18.75,App,14:42:00
2450,877,3,1,2024-03-26,12.5,App,13:12:00
2451,877,3,NULL,2024-03-16,4.5,Cash,13:21:00
2452,877,1,1,2024-03-11,17.75,App,08:59:00
2453,877,3,NULL,2024-03-16,11,Card,10:01:00
2454,877,1,NULL,2024-03-25,6.5,App,10:50:00
2455,878,1,NULL,2024-03-31,12.75,Cash,08:23:00
2456,878,3,2,2024-03-21,6.5,App,12:47:00
2457,879,2,NULL,2024-03-04,7,Cash,08:49:00
2458,879,2,NULL,2024-03-07,17.75,App,16:57:00
2459,879,1,NULL,2024-03-13,12.5,Card,09:38:00
2460,879,3,2,2024-03-26,22,Cash,07:31:00
2461,880,2,NULL,2024-03-03,18,Card,17:21:00
2462,880,1,NULL,2024-02-26,7,Card,18:05:00
2463,881,3,2,2024-02-07,4.5,Cash,13:26:00
2464,882,2,NULL,2024-03-31,9,App,16:00:00
2465,883,3,NULL,2024-02-27,15.5,Cash,10:39:00
2466,883,1,2,2024-02-19,21.5,Card,13:25:00
2467,884,2,NULL,2024-03-23,7.75,Cash,11:14:00
2468,884,2,1,2024-03-25,13.25,App,14:53:00
2469,885,1,NULL,2024-03-31,8,App,10:29:00
2470,885,2,1,2024-02-18,19.25,Card,16:56:00
2471,885,2,NULL,2024-01-21,5.75,Cash,08:32:00
2472,885,3,1,2024-03-19,4.75,Cash,13:09:00
2473,885,1,2,2024-02-19,16.25,App,11:49:00
2474,885,3,NULL,2024-03-01,7.5,App,07:45:00
2475,885,1,NULL,2024-02-29,20,Cash,13:09:00
2476,885,2,NULL,2024-02-04,3.25,App,09:36:00
2477,885,2,NULL,2024-01-27,9,Cash,10:06:00
2478,886,3,NULL,2024-03-22,11.75,Card,10:10:00
2479,887,1,NULL,2024-03-09,10.75,Card,14:19:00
2480,887,2,2,2024-02-21,7.5,Card,08:57:00
2481,887,3,NULL,2024-03-30,3.25,Cash,19:50:00
2482,887,1,1,2024-03-06,7,Cash,10:20:00
2483,887,1,NULL,2024-03-02,5.25,Card,17:03:00
2484,887,1,1,2024-03-22,8.75,Card,13:02:00
2485,887,1,NULL,2024-02-07,7.25,Card,10:05:00
2486,887,3,NULL,2024-02-27,14.5,App,13:22:00
2487,887,2,2,2024-03-22,16.25,App,13:58:00
2488,887,3,1,2024-02-09,3.25,Cash,12:54:00
2489,888,1,NULL,2024-03-22,3.25,App,11:11:00
2490,889,2,2,2024-03-05,9.75,App,11:41:00
2491,889,3,2,2024-02-17,11.75,Cash,14:20:00
2492,890,2,NULL,2024-02-05,4.75,App,11:27:00
2493,890,3,NULL,2024-01-28,9.75,Cash,12:55:00
2494,891,1,NULL,2024-03-04,16.75,Cash,11:37:00
2495,892,3,NULL,2024-03-22,6.5,App,14:38:00
2496,893,2,1,2024-03-22,4.25,App,12:44:00
2497,893,3,NULL,2024-03-27,3,Card,14:38:00
2498,893,2,2,2024-03-23,4.25,Cash,08:26:00
2499,893,1,NULL,2024-03-29,16.5,Card,08:14:00
2500,893,1,2,2024-03-25,7.5,App,09:56:00
2501,893,3,1,2024-03-24,9.25,Card,10:26:00
2502,893,3,NULL,2024-03-31,14.5,Card,08:43:00
2503,894,3,NULL,2024-01-21,6.5,App,14:58:00
2504,894,3,2,2024-02-12,9.75,App,13:18:00
2505,894,1,NULL,2024-01-28,20.25,Card,15:23:00
2506,894,1,1,2024-03-17,7,App,10:08:00
2507,894,2,2,2024-03-23,20,Card,17:17:00
2508,894,1,NULL,2024-02-03,11.25,Card,11:52:00
2509,894,1,NULL,2024-03-21,11.5,Card,09:48:00
2510,894,3,NULL,2024-03-27,15.5,App,09:09:00
2511,895,2,NULL,2024-03-21,20.75,Cash,09:02:00
2512,896,3,NULL,2024-03-22,7,Cash,09:02:00
2513,896,1,1,2024-03-11,9.25,App,19:37:00
2514,896,2,2,2024-02-02,22.5,App,17:36:00
2515,896,3,NULL,2024-02-24,13.5,Cash,16:00:00
2516,897,3,2,2024-02-24,13.5,Cash,14:10:00
2517,898,1,1,2024-02-27,21,Card,16:29:00
2518,898,3,1,2024-02-29,14,Card,09:06:00
2519,898,2,NULL,2024-03-08,17.75,App,11:25:00
2520,899,2,2,2024-03-23,19.75,Card,19:48:00
2521,900,1,NULL,2024-03-17,21.5,App,09:22:00
2522,900,3,1,2024-03-04,20.75,App,14:54:00
2523,900,3,NULL,2024-03-29,22.25,Cash,13:02:00
2524,900,3,NULL,2024-03-20,23.25,Cash,13:25:00
2525,901,1,1,2024-03-31,12,Cash,08:19:00
2526,901,2,1,2024-03-31,7.5,Card,08:06:00
2527,901,2,2,2024-03-22,3.25,Card,19:43:00
2528,901,2,NULL,2024-03-28,7,App,12:40:00
2529,901,2,1,2024-03-23,16.75,App,18:34:00
2530,901,3,NULL,2024-03-19,2.75,App,07:43:00
2531,902,3,2,2024-03-29,14.25,App,10:21:00
2532,902,1,NULL,2024-03-09,11.75,Card,09:53:00
2533,903,3,2,2024-03-23,4.75,Cash,10:18:00
2534,903,3,NULL,2024-03-24,11.75,Card,10:35:00
2535,904,3,1,2024-03-25,21.25,App,17:49:00
2536,904,3,NULL,2024-03-29,13.5,Card,10:35:00
2537,906,1,1,2024-03-01,13,Cash,07:51:00
2538,907,2,1,2024-03-28,17.25,Cash,08:33:00
2539,910,3,2,2024-03-19,6,Cash,11:18:00
2540,911,1,NULL,2024-02-17,14.5,App,10:10:00
2541,911,1,2,2024-03-13,13.75,Cash,16:56:00
2542,912,3,2,2024-02-17,14,Card,08:00:00
2543,912,1,NULL,2024-03-03,15.5,Cash,15:32:00
2544,912,2,NULL,2024-03-22,7.75,Card,08:01:00
2545,914,1,2,2024-01-22,10.75,Card,08:03:00
2546,914,1,1,2024-02-22,7.5,Cash,07:27:00
2547,915,2,NULL,2024-03-30,11.25,Card,09:12:00
2548,915,1,NULL,2024-03-27,14,Cash,14:47:00
2549,915,2,NULL,2024-03-25,13,Card,15:55:00
2550,916,2,2,2024-02-03,15.75,Cash,09:07:00
2551,916,3,1,2024-02-29,10.5,Card,17:57:00
2552,917,1,NULL,2024-03-31,13.5,Cash,16:05:00
2553,917,1,1,2024-03-31,5.75,Cash,12:44:00
2554,917,2,NULL,2024-03-31,9.75,App,17:32:00
2555,917,1,NULL,2024-03-31,5.25,Cash,13:25:00
2556,917,3,NULL,2024-03-31,23.5,App,12:52:00
2557,917,1,NULL,2024-03-31,17.75,App,10:59:00
2558,917,1,1,2024-03-31,14.25,Card,08:00:00
2559,917,1,1,2024-03-31,16,Cash,07:05:00
2560,917,3,NULL,2024-03-31,2.75,Card,14:40:00
2561,918,2,2,2024-02-18,20.75,Cash,10:52:00
2562,918,3,NULL,2024-02-15,13.75,Cash,16:06:00
2563,918,3,1,2024-02-13,13,App,15:38:00
2564,918,3,NULL,2024-03-30,4.5,App,14:41:00
2565,919,2,NULL,2024-03-09,7,Cash,13:49:00
2566,919,3,1,2024-02-07,9,App,08:16:00
2567,920,3,1,2024-03-18,7.25,Cash,15:42:00
2568,920,3,1,2024-02-28,18.25,App,15:35:00
2569,920,2,1,2024-03-13,18.25,Cash,13:52:00
2570,920,1,NULL,2024-03-22,8.75,App,13:47:00
2571,921,3,NULL,2024-03-24,11,App,14:19:00
2572,921,1,2,2024-03-15,6.5,App,07:47:00
2573,921,2,1,2024-02-18,11.25,App,07:22:00
2574,921,1,2,2024-03-27,10.25,Cash,16:06:00
2575,922,1,NULL,2024-02-16,5.25,App,15:42:00
2576,922,3,2,2024-03-30,4.5,Cash,15:11:00
2577,922,3,NULL,2024-03-02,10.5,Cash,13:13:00
2578,922,3,NULL,2024-02-10,6.5,App,12:44:00
2579,923,2,2,2024-02-28,18,Card,10:34:00
2580,924,3,NULL,2024-03-05,15.25,App,12:32:00
2581,924,1,NULL,2024-03-13,4.75,App,13:39:00
2582,925,1,NULL,2024-02-04,13.75,Card,09:40:00
2583,925,1,2,2024-02-08,4.75,App,13:45:00
2584,926,3,NULL,2024-03-27,4,Card,11:36:00
2585,926,1,1,2024-03-27,11.75,Card,13:02:00
2586,927,3,2,2024-03-31,6.5,App,14:49:00
2587,927,2,NULL,2024-02-21,15,Card,08:54:00
2588,927,1,1,2024-03-13,7.75,Card,13:00:00
2589,928,2,NULL,2024-02-22,15.75,Cash,14:07:00
2590,928,3,2,2024-01-09,21.25,Cash,08:11:00
2591,928,2,NULL,2024-01-19,3.25,Cash,07:32:00
2592,929,3,NULL,2024-03-19,13,Card,11:05:00
2593,931,3,2,2024-03-16,2.75,Cash,13:23:00
2594,931,2,NULL,2024-02-29,15.75,Card,13:32:00
2595,931,1,2,2024-02-12,15,Card,10:11:00
2596,931,2,NULL,2024-03-05,12.75,Cash,12:49:00
2597,931,3,NULL,2024-03-30,16.5,Card,07:18:00
2598,931,2,2,2024-03-23,11.5,Card,11:23:00
2599,931,3,1,2024-03-01,21.5,Cash,11:16:00
2600,931,1,2,2024-03-06,3.25,Card,10:21:00
2601,932,3,NULL,2024-03-12,11.25,App,14:36:00
2602,932,2,2,2024-02-26,10,App,12:43:00
2603,932,3,1,2024-03-28,21.75,Card,12:02:00
2604,934,3,NULL,2024-03-22,16.25,Card,09:01:00
2605,935,3,2,2024-03-13,13.5,Card,16:47:00
2606,935,3,1,2024-03-10,10.5,App,12:34:00
2607,935,2,2,2024-03-08,4,Cash,14:51:00
2608,935,1,NULL,2024-02-22,4.75,App,11:32:00
2609,935,2,2,2024-02-23,4.25,Card,17:03:00
2610,935,1,NULL,2024-03-15,11.25,Cash,09:02:00
2611,935,1,NULL,2024-03-01,9.25,App,16:19:00
2612,935,3,1,2024-02-19,17.75,App,15:22:00
2613,936,1,2,2024-02-23,14.5,App,13:04:00
2614,937,3,NULL,2024-03-18,4.75,App,11:20:00
2615,938,3,NULL,2024-01-22,16.5,Card,16:54:00
2616,938,3,2,2024-03-10,7.25,App,15:15:00
2617,938,2,NULL,2024-03-08,7.25,Card,17:54:00
2618,939,1,1,2024-03-05,4,Card,14:53:00
2619,939,1,NULL,2024-02-26,7,Cash,17:15:00
2620,939,1,1,2024-02-11,18,Card,10:13:00
2621,939,1,NULL,2024-02-26,10.25,Cash,08:02:00
2622,939,3,NULL,2024-03-20,4.25,App,08:50:00
2623,939,1,1,2024-02-09,6.5,App,09:48:00
2624,939,1,1,2024-02-19,10.25,App,15:31:00
2625,939,1,2,2024-02-09,13.5,Cash,17:07:00
2626,939,2,NULL,2024-02-15,10.75,Card,15:48:00
2627,939,1,2,2024-03-21,5.25,App,08:20:00
2628,940,1,NULL,2024-03-19,5.25,Card,16:35:00
2629,941,1,2,2024-03-14,3.25,App,14:38:00
2630,941,1,NULL,2024-03-08,4,Card,12:14:00
2631,941,3,2,2024-02-19,6.5,Cash,12:10:00
2632,941,3,NULL,2024-01-30,17.5,Card,12:41:00
2633,943,1,1,2024-03-25,7,Cash,07:48:00
2634,943,1,2,2024-01-19,4.25,App,14:33:00
2635,943,1,1,2024-02-07,4.25,Card,07:23:00
2636,943,3,NULL,2024-03-16,17,App,13:49:00
2637,943,1,NULL,2024-03-30,7.5,Cash,18:08:00
2638,944,1,NULL,2024-03-17,19,Card,14:58:00
2639,944,2,NULL,2024-03-29,6.75,App,12:16:00
2640,944,3,1,2024-03-30,3.25,Cash,12:52:00
2641,946,2,NULL,2024-03-04,10.25,App,12:26:00
2642,946,3,2,2024-03-18,16.75,Cash,08:55:00
2643,947,1,2,2024-02-13,3,Cash,07:30:00
2644,947,3,1,2024-03-20,19.25,Cash,14:23:00
2645,947,3,NULL,2024-03-14,4.75,App,14:57:00
2646,947,2,NULL,2024-02-04,3.25,Cash,08:20:00
2647,949,3,NULL,2024-03-21,8,App,09:39:00
2648,949,3,2,2024-03-18,16.5,Cash,12:47:00
2649,951,2,NULL,2024-03-07,7.25,Cash,18:38:00
2650,951,1,2,2024-02-24,5.75,Card,13:39:00
2651,951,1,NULL,2024-03-07,3,Card,09:24:00
2652,951,1,2,2024-02-22,7.25,App,11:50:00
2653,952,1,NULL,2024-03-24,4,Card,09:50:00
2654,955,1,2,2024-02-24,11.25,Card,15:16:00
2655,955,3,NULL,2024-03-25,16.75,App,16:33:00
2656,956,2,1,2024-03-31,14.25,Cash,09:03:00
2657,957,3,NULL,2024-03-30,7.75,Cash,09:27:00
2658,957,3,2,2024-03-06,4.5,Card,08:59:00
2659,957,1,NULL,2024-03-27,13.75,Cash,14:03:00
2660,957,3,NULL,2024-03-08,5.25,Cash,10:49:00
2661,957,3,NULL,2024-03-14,13.25,Card,11:50:00
2662,957,2,NULL,2024-03-15,15.5,Cash,13:48:00
2663,957,2,1,2024-03-30,17,Cash,12:18:00
2664,957,1,NULL,2024-03-06,14.25,App,10:34:00
2665,957,3,NULL,2024-03-06,12.25,App,15:49:00
2666,957,3,NULL,2024-03-23,7.5,Cash,14:47:00
2667,958,1,1,2024-03-11,16,Cash,13:19:00
2668,959,2,NULL,2024-03-21,9.25,Cash,14:02:00
2669,959,1,NULL,2024-03-17,9.25,Cash,12:28:00
2670,959,1,1,2024-03-30,7,App,14:58:00
2671,960,3,1,2024-02-29,11.75,Card,13:33:00
2672,961,1,2,2024-01-16,8.25,Card,12:00:00
2673,961,2,NULL,2024-01-30,4.5,Cash,07:47:00
2674,961,3,NULL,2024-01-17,16.25,Card,11:24:00
2675,961,1,2,2024-01-24,2.75,App,09:13:00
2676,963,3,NULL,2024-03-23,14.5,Cash,11:01:00
2677,963,3,1,2024-03-30,15.5,Cash,11:56:00
2678,963,2,1,2024-03-21,16.75,Card,12:32:00
2679,965,3,1,2024-03-29,16.25,Card,14:54:00
2680,965,2,2,2024-03-26,18.25,Card,07:47:00
2681,966,2,NULL,2024-03-24,19.75,App,08:41:00
2682,966,2,2,2024-03-26,11.75,App,07:57:00
2683,968,2,2,2024-03-25,15.25,App,11:56:00
2684,968,1,NULL,2024-03-28,5.25,App,08:47:00
2685,968,1,2,2024-03-18,7,Card,17:55:00
2686,968,3,2,2024-03-12,13.75,App,10:50:00
2687,968,2,1,2024-03-13,4,Card,10:25:00
2688,968,3,NULL,2024-03-23,4.25,Cash,09:36:00
2689,968,2,2,2024-02-20,11.75,App,08:10:00
2690,968,2,NULL,2024-03-17,3.25,App,14:41:00
2691,969,3,NULL,2024-02-11,4.75,Card,07:56:00
2692,969,1,NULL,2024-03-02,11.75,App,08:09:00
2693,969,3,NULL,2024-01-15,12.75,Cash,08:19:00
2694,970,1,1,2024-03-30,16.5,App,09:47:00
2695,970,1,NULL,2024-02-14,3,Cash,13:12:00
2696,972,1,1,2024-03-28,4.25,App,13:44:00
2697,972,1,2,2024-03-27,4,Card,13:59:00
2698,972,2,NULL,2024-03-31,19,Card,15:04:00
2699,972,1,NULL,2024-03-25,5.25,Card,12:35:00
2700,972,3,NULL,2024-03-26,4.5,Cash,10:09:00
2701,972,1,NULL,2024-03-28,16.25,Card,14:03:00
2702,973,3,2,2024-02-24,15,Card,08:37:00
2703,973,2,NULL,2024-03-20,13.25,App,14:29:00
2704,974,3,1,2024-03-13,4.5,Cash,17:53:00
2705,974,1,1,2024-02-23,9.75,Cash,11:29:00
2706,974,3,NULL,2024-02-28,24.75,Card,15:23:00
2707,974,3,2,2024-03-16,11.25,Card,08:49:00
2708,974,1,NULL,2024-03-27,15.5,App,07:05:00
2709,974,3,NULL,2024-02-21,18.5,App,13:21:00
2710,974,3,2,2024-03-27,17.5,App,14:29:00
2711,974,1,1,2024-03-16,9.5,Cash,17:20:00
2712,974,3,NULL,2024-03-11,11,Card,10:56:00
2713,975,2,2,2024-03-25,3,Cash,08:19:00
2714,975,3,1,2024-02-17,9.5,Cash,13:57:00
2715,976,1,NULL,2024-02-28,17.75,Cash,11:59:00
2716,976,2,2,2024-03-14,3.25,Cash,08:33:00
2717,976,2,1,2024-03-30,3.25,App,13:17:00
2718,976,3,NULL,2024-03-22,11.5,Card,07:07:00
2719,976,3,2,2024-02-23,12,Card,17:12:00
2720,978,3,1,2024-02-07,9.25,App,10:02:00
2721,979,3,1,2024-03-16,16.75,Card,16:51:00
2722,980,3,NULL,2024-03-12,2.75,Cash,18:37:00
2723,981,1,NULL,2024-02-09,19.5,Cash,07:40:00
2724,981,2,NULL,2024-02-23,7.5,App,13:38:00
2725,981,2,NULL,2024-02-17,3,App,09:55:00
2726,981,1,1,2024-02-26,18,Card,13:22:00
2727,982,2,NULL,2024-01-30,11.5,Cash,07:06:00
2728,982,1,2,2024-03-12,14,Cash,08:23:00
2729,982,2,2,2024-03-16,2.75,App,10:21:00
2730,982,2,2,2024-02-23,4.75,Card,07:25:00
2731,983,2,NULL,2024-03-30,10,Card,09:57:00
2732,983,2,2,2024-03-08,5.75,Cash,09:33:00
2733,986,1,2,2024-03-20,18.75,Cash,14:52:00
2734,986,3,NULL,2024-03-20,11,App,11:21:00
2735,988,2,1,2024-03-31,14,Card,08:34:00
2736,988,1,NULL,2024-03-31,14.25,App,09:51:00
2737,989,1,1,2024-03-11,6.5,App,08:47:00
2738,989,2,NULL,2024-03-08,6.5,Cash,12:50:00
2739,990,1,NULL,2024-03-16,8,Cash,08:05:00
2740,990,2,NULL,2024-03-25,14.25,Cash,14:09:00
2741,990,2,2,2024-03-31,3.25,App,08:32:00
2742,990,2,2,2024-03-07,7.25,App,09:35:00
2743,991,1,NULL,2024-03-31,14.75,Cash,12:12:00
2744,991,1,NULL,2024-03-31,18.5,Cash,10:14:00
2745,991,2,1,2024-03-29,6,Card,11:18:00
2746,992,3,2,2024-03-28,11,Cash,07:06:00
2747,992,1,NULL,2024-03-26,11,App,10:12:00
2748,992,1,NULL,2024-03-19,20.25,Cash,09:26:00
2749,992,3,NULL,2024-03-17,11,Card,09:12:00
2750,994,3,2,2024-02-13,6.5,Cash,16:14:00
2751,994,2,NULL,2024-01-18,16,Card,07:02:00
2752,994,1,1,2024-02-13,20,Cash,10:32:00
2753,994,1,2,2024-02-13,5.25,Card,13:01:00
2754,994,1,NULL,2024-03-04,8,Card,13:18:00
2755,994,3,NULL,2024-03-25,11.5,Card,15:47:00
2756,994,1,2,2024-02-25,4.5,Card,12:27:00
2757,994,2,NULL,2024-02-20,3.25,Card,09:01:00
2758,994,2,1,2024-01-26,3,Card,15:05:00
2759,994,3,NULL,2024-02-05,9.75,Card,13:17:00
2760,995,3,NULL,2024-03-22,19.5,Card,14:50:00
2761,996,3,NULL,2024-03-31,3.25,Card,17:02:00
2762,996,2,NULL,2024-03-23,7.5,Cash,09:24:00
2763,997,3,NULL,2024-03-22,10.75,App,10:56:00
2764,997,1,NULL,2024-03-29,4.25,Cash,10:50:00
2765,997,3,2,2024-03-31,5.75,Card,11:28:00
2766,998,1,2,2024-03-31,16.75,Card,13:12:00
2767,998,1,1,2024-03-31,16.5,App,16:40:00
2768,999,3,NULL,2024-03-27,20.25,Cash,07:21:00
2769,999,1,2,2024-02-25,10.5,Cash,12:06:00
